eventid,ip,label
1,92.222.72.234,2
1,92.222.72.234,2
1,92.222.72.234,2
1,92.222.72.234,2
1,92.222.72.234,2
1,92.222.72.234,2
1,92.222.72.234,2
1,92.222.72.234,2
1,92.222.72.234,2
1,112.85.42.94,3
1,92.222.72.234,2
1,112.85.42.94,3
1,130.180.8.150,3
1,92.222.72.234,2
1,92.222.72.234,2
1,92.222.72.234,2
1,92.222.72.234,2
1,92.222.72.234,2
1,94.180.247.20,3
1,14.225.7.45,3
1,182.253.226.212,3
0,88.214.26.93,0
1,112.85.42.94,3
0,5.188.86.165,0
1,112.85.42.94,3
0,5.188.86.168,0
1,112.85.42.94,3
0,37.139.2.218,0
1,37.139.2.218,3
1,63.240.240.74,3
1,37.139.2.218,2
1,37.139.2.218,2
1,37.139.2.218,2
1,37.139.2.218,1
1,125.212.233.50,3
1,37.139.2.218,2
1,37.139.2.218,2
1,37.139.2.218,2
1,37.139.2.218,2
1,37.139.2.218,2
1,37.139.2.218,1
1,5.188.87.58,3
1,37.139.2.218,2
1,37.139.2.218,1
1,37.139.2.218,2
1,37.139.2.218,2
1,37.139.2.218,2
1,37.139.2.218,2
1,37.139.2.218,2
1,37.139.2.218,2
1,37.139.2.218,2
1,37.139.2.218,2
1,37.139.2.218,2
1,37.139.2.218,2
1,37.139.2.218,2
1,92.222.72.234,3
1,37.139.2.218,2
1,5.188.87.58,3
1,94.180.247.20,3
1,174.138.44.30,3
1,112.158.118.159,3
1,130.180.8.150,3
1,111.62.12.169,3
1,37.139.2.218,2
1,37.139.2.218,2
1,37.139.2.218,2
1,37.139.2.218,2
1,37.139.2.218,2
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,92.222.72.234,3
1,5.188.86.165,3
1,5.188.86.165,3
1,5.188.86.165,3
1,5.188.86.165,3
1,5.188.87.58,3
1,5.188.86.165,3
1,5.188.86.165,3
1,5.188.86.165,3
1,5.188.86.165,3
1,5.188.86.165,3
1,94.180.247.20,3
1,182.253.226.212,3
1,37.139.2.218,3
1,5.188.86.168,3
1,191.232.163.135,3
1,14.225.7.45,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,5.188.86.165,3
1,5.188.86.165,3
1,5.188.86.165,3
1,5.188.86.165,3
1,89.212.162.78,3
1,92.222.72.234,3
1,63.240.240.74,3
1,130.180.8.150,3
1,125.212.233.50,3
1,5.188.87.58,3
1,5.188.86.165,3
1,94.180.247.20,3
1,112.85.42.94,3
1,5.188.86.165,3
1,112.85.42.94,3
1,112.85.42.94,3
1,174.138.44.30,3
1,112.158.118.159,3
1,5.188.86.165,3
1,37.139.2.218,3
1,5.188.86.165,3
1,182.253.226.212,3
1,5.188.86.165,3
1,5.188.86.168,3
1,92.222.72.234,3
1,5.188.86.168,3
1,140.143.201.236,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,88.214.26.97,3
1,111.62.12.169,3
1,94.180.247.20,3
1,5.188.86.165,3
1,14.225.7.45,3
1,5.188.86.165,3
1,130.180.8.150,3
1,5.188.86.165,3
1,5.188.86.165,3
1,88.214.26.89,3
1,37.139.2.218,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,92.222.72.234,3
1,63.240.240.74,3
1,125.212.233.50,3
1,88.214.26.93,3
1,94.180.247.20,3
1,182.253.226.212,3
1,191.232.163.135,3
1,5.188.86.168,3
1,112.158.118.159,3
1,174.138.44.30,3
1,92.222.72.234,3
1,130.180.8.150,3
1,183.80.213.249,3
1,37.139.2.218,3
0,183.80.213.249,0
1,183.80.213.249,2
1,183.80.213.249,2
1,183.80.213.249,1
1,183.80.213.249,2
1,183.80.213.249,1
1,183.80.213.249,2
1,183.80.213.249,2
1,183.80.213.249,2
1,183.80.213.249,2
1,183.80.213.249,2
1,183.80.213.249,1
1,183.80.213.249,2
1,183.80.213.249,2
1,14.225.7.45,3
1,94.180.247.20,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,111.62.12.169,3
1,92.222.72.234,3
1,63.240.240.74,3
1,180.76.183.164,3
0,142.93.121.47,0
1,142.93.121.47,3
1,142.93.121.47,2
1,142.93.121.47,2
1,142.93.121.47,2
1,142.93.121.47,1
1,142.93.121.47,2
1,142.93.121.47,2
1,142.93.121.47,2
1,142.93.121.47,2
1,142.93.121.47,2
1,142.93.121.47,1
1,142.93.121.47,2
1,142.93.121.47,1
1,142.93.121.47,2
1,142.93.121.47,2
1,142.93.121.47,2
1,37.139.2.218,3
1,142.93.121.47,2
1,142.93.121.47,2
1,142.93.121.47,2
1,142.93.121.47,2
1,142.93.121.47,2
1,142.93.121.47,2
1,142.93.121.47,2
1,142.93.121.47,2
1,142.93.121.47,2
1,94.180.247.20,3
1,125.212.233.50,3
1,130.180.8.150,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.158.118.159,3
1,174.138.44.30,3
1,141.98.81.138,3
1,92.222.72.234,3
1,191.232.163.135,3
1,112.85.42.94,3
1,112.85.42.94,3
1,94.180.247.20,3
1,112.85.42.94,3
1,37.139.2.218,3
1,88.214.26.92,3
1,122.171.202.96,3
0,122.171.202.96,0
1,122.171.202.96,2
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,2
1,130.180.8.150,3
1,122.171.202.96,3
0,122.171.202.96,0
1,122.171.202.96,2
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,2
1,92.222.72.234,3
1,122.171.202.96,3
0,122.171.202.96,0
1,122.171.202.96,2
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,2
1,140.143.201.236,3
1,122.171.202.96,3
0,122.171.202.96,0
1,122.171.202.96,2
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,2
1,122.171.202.96,3
0,122.171.202.96,0
1,122.171.202.96,2
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,2
1,122.171.202.96,3
0,122.171.202.96,0
1,122.171.202.96,2
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,2
1,63.240.240.74,3
1,122.171.202.96,3
0,122.171.202.96,0
1,122.171.202.96,2
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,2
1,122.171.202.96,3
0,122.171.202.96,0
1,122.171.202.96,2
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,2
1,122.171.202.96,3
0,122.171.202.96,0
1,122.171.202.96,2
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,2
1,122.171.202.96,3
0,122.171.202.96,0
1,122.171.202.96,2
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,2
1,122.171.202.96,3
0,122.171.202.96,0
1,122.171.202.96,2
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,2
1,112.85.42.94,3
1,122.171.202.96,3
0,122.171.202.96,0
1,122.171.202.96,2
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,2
1,112.85.42.94,3
1,122.171.202.96,3
0,122.171.202.96,0
1,122.171.202.96,2
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,2
1,112.85.42.94,3
1,122.171.202.96,3
0,122.171.202.96,0
1,122.171.202.96,2
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,2
1,122.171.202.96,3
0,122.171.202.96,0
1,122.171.202.96,2
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,2
1,122.171.202.96,3
0,122.171.202.96,0
1,122.171.202.96,2
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,2
1,122.171.202.96,3
0,122.171.202.96,0
1,122.171.202.96,2
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,2
1,94.180.247.20,3
1,122.171.202.96,3
0,122.171.202.96,0
1,122.171.202.96,2
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,2
1,122.171.202.96,3
0,122.171.202.96,0
1,122.171.202.96,2
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,2
1,122.171.202.96,3
0,122.171.202.96,0
1,122.171.202.96,2
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,1
1,122.171.202.96,2
1,122.171.202.96,2
1,111.62.12.169,3
1,37.139.2.218,3
1,125.212.233.50,3
1,112.158.118.159,3
1,5.188.86.210,3
1,174.138.44.30,3
1,88.214.26.90,3
1,5.188.86.216,3
1,142.93.121.47,3
1,92.222.72.234,3
1,193.169.252.230,3
1,130.180.8.150,3
1,5.188.86.219,3
1,94.180.247.20,3
1,37.139.2.218,3
1,92.222.72.234,3
1,63.240.240.74,3
1,170.246.49.53,3
1,170.246.49.53,3
0,170.246.49.53,0
1,170.246.49.53,2
1,170.246.49.53,2
1,170.246.49.53,1
1,170.246.49.53,2
1,170.246.49.53,1
1,170.246.49.53,2
1,170.246.49.53,2
1,170.246.49.53,2
1,170.246.49.53,2
1,170.246.49.53,2
1,170.246.49.53,1
1,170.246.49.53,2
1,170.246.49.53,2
1,191.232.163.135,3
1,94.180.247.20,3
1,112.85.42.94,3
1,112.85.42.94,3
1,142.93.121.47,3
1,112.85.42.94,3
1,130.180.8.150,3
1,125.212.233.50,3
0,5.182.39.97,0
1,5.188.86.219,3
1,112.158.118.159,3
1,92.222.72.234,3
1,88.214.26.89,3
1,37.139.2.218,3
1,111.62.12.169,3
1,174.138.44.30,3
1,58.153.12.48,3
0,58.153.12.48,0
1,58.153.12.48,2
1,58.153.12.48,2
1,58.153.12.48,1
1,58.153.12.48,2
1,58.153.12.48,2
0,58.153.12.48,0
1,58.153.12.48,1
0,58.153.12.48,0
1,58.153.12.48,3
0,58.153.12.48,0
1,58.153.12.48,2
1,58.153.12.48,2
1,58.153.12.48,1
1,58.153.12.48,2
1,58.153.12.48,2
0,58.153.12.48,0
1,58.153.12.48,1
0,58.153.12.48,0
1,94.180.247.20,3
1,92.222.72.234,3
1,130.180.8.150,3
1,88.214.26.92,3
1,63.240.240.74,3
1,142.93.121.47,3
1,37.139.2.218,3
1,94.180.247.20,3
1,180.76.183.164,3
1,141.98.81.150,3
1,5.188.86.210,3
1,5.188.86.216,3
1,125.212.233.50,3
1,92.222.72.234,3
1,112.158.118.159,3
1,5.188.86.219,3
1,191.232.163.135,3
1,174.138.44.30,3
1,88.214.26.90,3
1,130.180.8.150,3
1,37.139.2.218,3
1,140.143.201.236,3
1,94.180.247.20,3
1,111.62.12.169,3
1,142.93.121.47,3
1,88.214.26.92,3
1,92.222.72.234,3
1,88.214.26.97,3
1,63.240.240.74,3
0,180.76.183.164,0
1,180.76.183.164,3
1,180.76.183.164,2
1,180.76.183.164,2
1,180.76.183.164,2
1,180.76.183.164,1
1,180.76.183.164,2
1,180.76.183.164,2
1,180.76.183.164,2
1,180.76.183.164,2
1,180.76.183.164,2
1,180.76.183.164,1
1,180.76.183.164,2
1,180.76.183.164,1
1,180.76.183.164,2
1,180.76.183.164,2
1,180.76.183.164,2
1,180.76.183.164,2
1,180.76.183.164,2
1,180.76.183.164,2
1,180.76.183.164,2
1,180.76.183.164,2
1,180.76.183.164,2
1,180.76.183.164,2
1,180.76.183.164,2
1,180.76.183.164,2
1,94.180.247.20,3
1,37.139.2.218,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,130.180.8.150,3
1,112.158.118.159,3
1,125.212.233.50,3
1,92.222.72.234,3
1,174.138.44.30,3
1,142.93.121.47,3
1,94.180.247.20,3
1,37.139.2.218,3
1,5.188.86.212,3
1,5.188.86.207,3
1,63.240.240.74,3
1,92.222.72.234,3
1,191.232.163.135,3
1,112.85.42.94,3
1,52.91.196.196,3
1,130.180.8.150,3
0,141.98.81.138,0
1,5.188.87.60,3
1,88.214.26.92,3
1,94.180.247.20,3
1,5.188.86.219,3
1,37.139.2.218,3
1,112.158.118.159,3
1,5.188.86.216,3
1,142.93.121.47,3
1,92.222.72.234,3
1,180.76.183.164,3
1,125.212.233.50,3
0,106.12.186.91,0
1,106.12.186.91,3
1,106.12.186.91,2
1,106.12.186.91,2
1,106.12.186.91,2
1,106.12.186.91,1
1,106.12.186.91,2
1,106.12.186.91,2
1,106.12.186.91,2
1,106.12.186.91,2
1,106.12.186.91,2
1,106.12.186.91,1
1,106.12.186.91,2
1,106.12.186.91,1
1,106.12.186.91,2
1,106.12.186.91,2
1,106.12.186.91,2
1,106.12.186.91,2
1,106.12.186.91,2
1,174.138.44.30,3
1,106.12.186.91,2
1,106.12.186.91,2
1,106.12.186.91,2
1,106.12.186.91,2
1,106.12.186.91,2
1,106.12.186.91,2
1,106.12.186.91,2
1,94.180.247.20,3
1,130.180.8.150,3
1,88.214.26.90,3
1,63.240.240.74,3
1,88.214.26.89,3
1,37.139.2.218,3
1,92.222.72.234,3
1,94.180.247.20,3
1,180.76.183.164,3
1,142.93.121.47,3
1,130.180.8.150,3
1,191.232.163.135,3
1,112.158.118.159,3
1,37.139.2.218,3
1,125.212.233.50,3
1,92.222.72.234,3
1,111.62.12.169,3
1,106.12.186.91,3
1,174.138.44.30,3
1,94.180.247.20,3
1,63.240.240.74,3
1,140.143.201.236,3
1,5.188.87.60,3
1,180.76.183.164,3
1,130.180.8.150,3
1,5.188.86.219,3
1,92.222.72.234,3
1,37.139.2.218,3
1,142.93.121.47,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,94.180.247.20,3
1,88.214.26.92,3
1,112.158.118.159,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,92.222.72.234,3
1,125.212.233.50,3
1,106.12.186.91,3
1,94.180.247.20,3
1,130.180.8.150,3
1,37.139.2.218,3
1,174.138.44.30,3
1,63.240.240.74,3
1,191.232.163.135,3
1,180.76.183.164,3
1,112.85.42.94,3
1,142.93.121.47,3
1,112.85.42.94,3
1,112.85.42.94,3
1,88.214.26.90,3
1,111.62.12.169,3
1,92.222.72.234,3
1,94.180.247.20,3
1,37.139.2.218,3
1,130.180.8.150,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.158.118.159,3
1,88.214.26.89,3
1,92.222.72.234,3
1,5.188.86.165,3
1,94.180.247.20,3
1,180.76.183.164,3
1,125.212.233.50,3
1,63.240.240.74,3
1,106.12.186.91,3
1,142.93.121.47,3
1,174.138.44.30,3
1,112.85.42.94,3
1,37.139.2.218,3
1,112.85.42.94,3
1,112.85.42.94,3
1,5.188.86.219,3
1,130.180.8.150,3
1,92.222.72.234,3
1,94.180.247.20,3
0,141.98.81.138,0
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,191.232.163.135,3
1,5.188.86.219,3
1,112.158.118.159,3
1,88.214.26.92,3
1,180.76.183.164,3
1,142.93.121.47,3
1,92.222.72.234,3
1,94.180.247.20,3
1,63.240.240.74,3
1,125.212.233.50,3
1,130.180.8.150,3
1,106.12.186.91,3
1,174.138.44.30,3
1,140.143.201.236,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,5.188.86.219,3
1,88.214.26.90,3
1,94.180.247.20,3
1,52.91.196.196,3
1,92.222.72.234,3
1,180.76.183.164,3
1,88.214.26.89,3
1,112.158.118.159,3
1,5.188.86.165,3
1,130.180.8.150,3
1,142.93.121.47,3
1,94.180.247.20,3
1,92.222.72.234,3
1,63.240.240.74,3
1,37.139.2.218,3
1,5.188.86.219,3
1,191.232.163.135,3
1,125.212.233.50,3
1,106.12.186.91,3
1,174.138.44.30,3
1,111.62.12.169,3
1,52.91.196.196,3
1,180.76.183.164,3
1,94.180.247.20,3
1,92.222.72.234,3
1,130.180.8.150,3
1,37.139.2.218,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,142.93.121.47,3
1,112.158.118.159,3
1,63.240.240.74,3
1,94.180.247.20,3
1,88.214.26.97,3
1,92.222.72.234,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,125.212.233.50,3
1,141.98.81.138,3
1,130.180.8.150,3
1,180.76.183.164,3
1,37.139.2.218,3
1,106.12.186.91,3
0,52.91.196.196,0
1,52.91.196.196,3
1,52.91.196.196,2
1,52.91.196.196,2
1,52.91.196.196,2
1,52.91.196.196,1
1,174.138.44.30,3
1,52.91.196.196,2
1,52.91.196.196,2
1,52.91.196.196,2
1,52.91.196.196,2
1,52.91.196.196,2
1,52.91.196.196,1
1,52.91.196.196,2
1,52.91.196.196,1
1,52.91.196.196,2
1,52.91.196.196,2
1,52.91.196.196,2
1,52.91.196.196,2
1,52.91.196.196,2
1,52.91.196.196,2
1,52.91.196.196,2
1,52.91.196.196,2
1,52.91.196.196,2
1,52.91.196.196,2
1,52.91.196.196,2
1,52.91.196.196,2
1,94.180.247.20,3
1,191.232.163.135,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,92.222.72.234,3
1,5.188.86.178,3
1,142.93.121.47,3
1,88.214.26.90,3
0,5.188.87.53,0
0,141.98.81.138,0
0,88.214.26.93,0
0,5.188.87.51,0
0,88.214.26.97,0
1,112.158.118.159,3
1,111.62.12.169,3
1,37.139.2.218,3
1,130.180.8.150,3
1,63.240.240.74,3
0,88.214.26.88,0
1,94.180.247.20,3
1,180.76.183.164,3
1,92.222.72.234,3
1,125.212.233.50,3
0,88.214.26.90,0
1,112.85.42.94,3
1,112.85.42.94,3
1,106.12.186.91,3
0,88.214.26.93,0
1,37.139.2.218,3
1,112.85.42.94,3
1,142.93.121.47,3
1,174.138.44.30,3
1,130.180.8.150,3
1,94.180.247.20,3
1,92.222.72.234,3
0,5.188.87.53,0
1,112.158.118.159,3
1,52.91.196.196,3
1,180.76.183.164,3
1,63.240.240.74,3
1,106.12.23.223,3
1,191.232.163.135,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,37.139.2.218,3
1,141.98.81.138,3
0,5.188.87.51,0
1,94.180.247.20,3
1,92.222.72.234,3
1,112.85.42.94,3
1,180.176.245.18,3
1,112.85.42.94,3
0,180.176.245.18,0
1,180.176.245.18,2
1,180.176.245.18,2
1,180.176.245.18,1
1,180.176.245.18,2
1,180.176.245.18,1
1,180.176.245.18,2
1,180.176.245.18,2
1,112.85.42.94,3
1,180.176.245.18,2
1,180.176.245.18,2
1,180.176.245.18,2
1,180.176.245.18,1
1,180.176.245.18,2
1,180.176.245.18,2
1,125.212.233.50,3
0,5.188.87.53,0
1,130.180.8.150,3
1,142.93.121.47,3
0,5.188.86.178,0
0,106.12.23.223,0
1,140.143.201.236,3
1,106.12.186.91,3
0,5.188.87.51,0
1,106.12.23.223,2
1,106.12.23.223,2
1,106.12.23.223,2
1,106.12.23.223,1
1,106.12.23.223,2
1,106.12.23.223,2
1,106.12.23.223,2
1,106.12.23.223,2
1,106.12.23.223,2
1,106.12.23.223,1
1,106.12.23.223,2
1,106.12.23.223,1
1,174.138.44.30,3
1,106.12.23.223,2
1,106.12.23.223,2
1,106.12.23.223,2
1,112.85.42.94,3
1,37.139.2.218,3
1,106.12.23.223,2
1,106.12.23.223,2
1,106.12.23.223,2
1,106.12.23.223,2
1,106.12.23.223,2
1,106.12.23.223,2
1,106.12.23.223,2
1,106.12.23.223,2
1,106.12.23.223,2
1,94.180.247.20,3
1,180.76.183.164,3
1,92.222.72.234,3
0,88.214.26.90,0
0,88.214.26.90,0
0,5.188.87.53,0
1,112.158.118.159,3
0,88.214.26.93,0
1,52.91.196.196,3
0,5.188.87.51,0
1,63.240.240.74,3
1,151.80.200.116,3
0,88.214.26.97,0
1,112.85.42.94,3
1,130.180.8.150,3
1,112.85.42.94,3
1,112.85.42.94,3
1,37.139.2.218,3
1,94.180.247.20,3
1,142.93.121.47,3
1,92.222.72.234,3
0,5.188.87.51,0
0,5.188.87.51,0
1,125.212.233.50,3
0,5.188.87.53,0
0,5.188.87.53,0
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,5.182.39.97,3
1,191.232.163.135,3
1,180.76.183.164,3
0,88.214.26.88,0
1,106.12.186.91,3
1,174.138.44.30,3
0,5.188.87.51,0
0,88.214.26.93,0
1,178.33.12.237,3
1,130.180.8.150,3
1,94.180.247.20,3
1,37.139.2.218,3
0,5.188.87.53,0
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,52.91.196.196,3
1,111.62.12.169,3
1,112.158.118.159,3
1,92.222.72.234,3
1,106.12.23.223,3
0,5.188.87.51,0
1,63.240.240.74,3
0,5.188.87.51,0
1,142.93.121.47,3
0,141.98.81.138,0
0,88.214.26.90,0
1,94.180.247.20,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,106.12.23.223,3
0,5.188.87.53,0
1,37.139.2.218,3
1,180.76.183.164,3
1,125.212.233.50,3
1,130.180.8.150,3
1,92.222.72.234,3
0,5.188.87.51,0
1,58.153.114.209,3
0,58.153.114.209,0
1,58.153.114.209,2
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,2
1,58.153.114.209,3
0,58.153.114.209,0
1,58.153.114.209,2
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,2
1,58.153.114.209,3
0,58.153.114.209,0
1,58.153.114.209,2
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,2
1,58.153.114.209,3
0,58.153.114.209,0
1,58.153.114.209,2
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,2
1,58.153.114.209,3
0,58.153.114.209,0
1,58.153.114.209,2
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,2
1,58.153.114.209,3
0,58.153.114.209,0
1,58.153.114.209,2
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,2
1,58.153.114.209,3
0,58.153.114.209,0
1,58.153.114.209,2
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,2
1,58.153.114.209,3
0,58.153.114.209,0
1,58.153.114.209,2
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,2
1,58.153.114.209,3
0,5.188.86.219,0
0,58.153.114.209,0
1,58.153.114.209,2
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,2
1,58.153.114.209,3
0,58.153.114.209,0
1,58.153.114.209,2
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,2
1,58.153.114.209,3
0,58.153.114.209,0
1,58.153.114.209,2
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,2
1,58.153.114.209,3
0,58.153.114.209,0
1,58.153.114.209,2
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,2
1,58.153.114.209,3
0,58.153.114.209,0
1,58.153.114.209,2
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,2
1,58.153.114.209,3
0,58.153.114.209,0
1,58.153.114.209,2
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,2
1,58.153.114.209,3
0,58.153.114.209,0
1,58.153.114.209,2
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,2
1,58.153.114.209,3
0,58.153.114.209,0
1,58.153.114.209,2
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,2
1,58.153.114.209,3
0,58.153.114.209,0
1,58.153.114.209,2
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,2
1,106.12.23.223,3
1,112.85.42.94,3
1,58.153.114.209,3
